timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1548.616304,-0.410156,0.367188,9.485352,2.913818,2.773926,0.542480
1548.625624,0.114258,-0.265625,10.044922,2.940186,2.870117,0.586182
1548.634944,0.731445,1.867188,8.170898,2.756348,2.213867,0.454834
1548.644265,-1.181641,2.063477,9.138672,1.163818,2.765137,1.119873
1548.653585,-0.072266,0.781250,8.342773,-1.137451,1.190186,0.402344
1548.662906,0.321289,-0.568359,9.186523,-1.329834,0.980225,0.463623
1548.672226,0.168945,-1.791016,9.133789,-0.148682,0.560059,1.382324
1548.681547,0.156250,0.991211,11.807617,2.047607,1.260010,0.988525
1548.690867,0.277344,2.047852,9.048828,2.450195,-0.279785,0.227295
1548.700187,-0.812500,0.436523,9.478516,0.035156,0.446289,-0.306396
1548.709508,1.060547,0.993164,7.239258,-0.008545,-0.183594,1.014893
1548.718828,0.001953,1.398438,10.230469,-0.953613,1.820068,1.084961
1548.728149,0.464844,0.309570,8.522461,-2.187256,0.358887,0.174805
1548.737469,0.172852,0.206055,9.596680,-1.198730,0.875000,0.271240
1548.746789,-0.217773,1.094727,8.835938,-0.708740,1.496338,0.463623
1548.756110,0.468750,0.511719,9.224609,-0.796143,1.898926,0.341064
1548.765430,0.033203,0.326172,9.771484,-0.664795,2.703857,0.306152
1548.774751,0.158203,0.429688,10.240234,0.183838,2.878906,0.656006
1548.784071,0.028320,0.547852,9.606445,0.498779,3.106445,0.096191
1548.793392,0.023438,0.298828,9.723633,0.945068,3.561279,0.122314
1548.802712,0.210938,0.881836,9.526367,1.015137,3.736328,0.201172
1548.812032,0.034180,0.194336,9.115234,0.533936,3.850098,0.209961
1548.821353,-0.084961,0.168945,8.815430,0.945068,3.675049,0.349854
1548.830673,-0.676758,1.308594,10.235352,1.015137,3.902588,0.139893
1548.839994,0.719727,1.476562,9.855469,-0.104980,3.080078,-0.420166
1548.849314,-0.844727,0.585938,9.538086,-2.056152,3.263916,-0.131348
1548.858635,0.296875,0.395508,9.132812,-2.371094,2.283936,0.682373
1548.867955,0.469727,0.545898,10.358398,-2.038574,2.756348,0.866211
1548.877275,-1.493164,0.485352,10.609375,-1.093506,2.721436,-0.157715
1548.886596,0.777344,0.278320,9.357422,-0.236084,0.533936,-0.420166
1548.895916,-0.287109,0.036133,10.310547,0.288818,1.793945,0.166016
1548.905237,-0.139648,0.740234,9.967773,0.350098,1.513916,0.524902
1548.914557,0.135742,0.705078,9.573242,-0.052490,0.927734,0.332275
1548.923878,-0.228516,0.708008,9.568359,-0.262451,0.901367,0.271240
1548.933198,-0.240234,0.466797,9.592773,-0.472412,0.402588,0.183594
1548.942518,-0.287109,0.200195,9.721680,-0.349854,0.096436,0.209961
1548.951839,0.026367,0.388672,9.526367,-0.148682,-0.489990,0.227295
1548.961159,-0.027344,0.449219,9.754883,-0.376221,-0.743652,0.148682
1548.970480,-0.278320,0.163086,9.892578,-0.498535,-0.874756,0.148682
1548.979800,0.008789,0.669922,10.078125,-0.218506,-1.058594,0.113525
